nbn_atlas_record_id,occurrence_id,licence,rightsholder,scientific_name,taxon_author,name_qualifier,common_name,species_id_tvk,taxon_rank,occurrence_status,start_date,start_date_day,start_date_month,start_date_year,end_date,end_date_day,end_date_month,end_date_year,locality,osgr,coordinate_uncertainty_m,verbatim_depth,recorder,determiner,individual_count,abundance,abundance_scale,organism_scope,organism_remarks,sex,life_stage,occurrence_remarks,identification_verification_status,basis_of_record,survey_key,dataset_name,dataset_id,data_provider,data_provider_id,institution_code,kingdom,phylum,class,order,family,genus,osgr_100km,osgr_10km,osgr_2km,osgr_1km,country,state_province,vitality,lep14cd,lep14nm,longitude_wgs84,latitude_wgs84
83594465-5ff3-4199-ace7-7a82070ddbec,35114,CC-BY-NC,The Road Lab,Laridae,,,Gulls,NBNSYS0000160274,family,present,2020-03-15,15,03,2020,,,,,,ST5708558119,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Aves,Charadriiformes,Laridae,,ST,ST55,ST55U,ST5758,United Kingdom,England,dead,E37000037,West of England,-2.617213,51.320547
5602b442-25da-4951-8f8b-d61fb757ea34,78670,CC-BY-NC,The Road Lab,Erinaceus europaeus,"Linnaeus, 1758",,West European Hedgehog,NBNSYS0000005078,species,present,2020-10-11,11,10,2020,,,,,,ST6472071372,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Insectivora,Erinaceidae,Erinaceus,ST,ST67,ST67K,ST6471,United Kingdom,England,dead,E37000037,West of England,-2.508977,51.440235
8354ea6a-d0fb-4f65-80fb-a1d3afb8d06e,96467,CC-BY-NC,The Road Lab,Vulpes vulpes,"(Linnaeus, 1758)",,Red Fox,NHMSYS0000080188,species,present,2020-06-09,09,06,2020,,,,,,ST6176583590,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,ST,ST68,ST68B,ST6183,United Kingdom,England,dead,E37000037,West of England,-2.5528169999999997,51.54989599999999
82a449c4-9271-4364-9520-ca8632e30623,21021,CC-BY-NC,The Road Lab,Erinaceus europaeus,"Linnaeus, 1758",,West European Hedgehog,NBNSYS0000005078,species,present,2020-06-11,11,06,2020,,,,,,ST6249181406,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Insectivora,Erinaceidae,Erinaceus,ST,ST68,ST68F,ST6281,United Kingdom,England,dead,E37000037,West of England,-2.542114,51.530308
9e74cce4-ab71-4898-a335-7d83f501f28e,61143,CC-BY-NC,The Road Lab,Phasianus colchicus,"Linnaeus, 1758",,Pheasant,NHMSYS0000530559,species,present,2020-05-10,10,05,2020,,,,,,ST4920075576,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Galliformes,Phasianidae,Phasianus,ST,ST47,ST47X,ST4975,United Kingdom,England,dead,E37000037,West of England,-2.732858,51.47685
81e7a068-d7a9-4043-a9b3-9e32fc36ce22,83761,CC-BY-NC,The Road Lab,Phasianus colchicus,"Linnaeus, 1758",,Pheasant,NHMSYS0000530559,species,present,2020-06-13,13,06,2020,,,,,,ST4070367285,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Aves,Galliformes,Phasianidae,Phasianus,ST,ST46,ST46D,ST4067,United Kingdom,England,dead,E37000037,West of England,-2.853801,51.401481
810c29e9-72ee-487a-a393-7cfc304ca16d,13374,CC-BY-NC,The Road Lab,Oryctolagus cuniculus,"(Linnaeus, 1758)",,European Rabbit,NHMSYS0000080219,species,present,2020-03-22,22,03,2020,,,,,,ST4763373781,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,ST,ST47,ST47R,ST4773,United Kingdom,England,dead,E37000037,West of England,-2.755152,51.460569
51999f14-226c-4e55-b08d-08389aff845a,18664,CC-BY-NC,The Road Lab,Meles meles,"(Linnaeus, 1758)",,Eurasian Badger,NHMSYS0000080191,species,present,2020-02-14,14,02,2020,,,,,,ST6283,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,ST,ST68,ST68G,ST6283,United Kingdom,England,dead,E37000037,West of England,-2.55,51.54999999999999
9d8d7c8e-e95d-4c22-8372-9bb40c8f35b9,76685,CC-BY-NC,The Road Lab,Columba palumbus,"Linnaeus, 1758",,Woodpigeon,NHMSYS0000530309,species,present,2020-05-30,30,05,2020,,,,,,ST4363065024,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,ST,ST46,ST46H,ST4365,United Kingdom,England,dead,E37000037,West of England,-2.8113690000000005,51.381452
536b3279-685f-44ca-8555-f4e65ab3f22f,31659,CC-BY-NC,The Road Lab,Erinaceus europaeus,"Linnaeus, 1758",,West European Hedgehog,NBNSYS0000005078,species,present,2020-10-06,06,10,2020,,,,,,ST5430070498,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Insectivora,Erinaceidae,Erinaceus,ST,ST57,ST57K,ST5470,United Kingdom,England,dead,E37000037,West of England,-2.658771,51.43163
50f64d54-ef71-4aca-b77b-01c3906f161e,34857,CC-BY-NC,The Road Lab,Phasianus colchicus,"Linnaeus, 1758",,Pheasant,NHMSYS0000530559,species,present,2020-02-26,26,02,2020,,,,,,ST7898385901,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Galliformes,Phasianidae,Phasianus,ST,ST78,ST78X,ST7885,United Kingdom,England,dead,E37000037,West of England,-2.304644,51.57158199999999
93e8ec05-97ad-4cd6-9c21-fa5d22768a09,53355,CC-BY-NC,The Road Lab,Strigiformes,,,Owl,NBNSYS0000161067,order,present,2020-07-19,19,07,2020,,,,,,ST5455872553,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Strigiformes,,,ST,ST57,ST57L,ST5472,United Kingdom,England,dead,E37000037,West of England,-2.655324,51.450128
9bfbbaee-3497-40c3-8c71-d400d2c373b0,27086,CC-BY-NC,The Road Lab,Vulpes vulpes,"(Linnaeus, 1758)",,Red Fox,NHMSYS0000080188,species,present,2020-05-07,07,05,2020,,,,,,ST5860360352,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,ST,ST56,ST56V,ST5860,United Kingdom,England,dead,E37000037,West of England,-2.595691,51.340738
7f4354a4-8e9f-4c5b-8f41-d30402d4bacb,61654,CC-BY-NC,The Road Lab,Turdus merula,"Linnaeus, 1758",,Blackbird,NHMSYS0000530674,species,present,2020-06-01,01,06,2020,,,,,,ST6061781639,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,ST,ST68,ST68A,ST6081,United Kingdom,England,dead,E37000037,West of England,-2.5691540000000006,51.532275
9aff8e59-153c-4c4c-be7c-c207a8f2f0b1,42989,CC-BY-NC,The Road Lab,Meles meles,"(Linnaeus, 1758)",,Eurasian Badger,NHMSYS0000080191,species,present,2020-05-22,22,05,2020,,,,,,ST4459,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,ST,ST45,ST45P,ST4459,United Kingdom,England,dead,E37000037,West of England,-2.79,51.33
4db817ca-bb9a-48af-8553-60ee76d8ed7d,38596,CC-BY-NC,The Road Lab,Lutra lutra,"(Linnaeus, 1758)",,Eurasian Otter,NBNSYS0000005133,species,present,2020-02-05,05,02,2020,,,,,,ST7077,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,ST,ST77,ST77D,ST7077,United Kingdom,England,dead,E37000037,West of England,-2.43,51.5
906aaf0d-7605-42b3-8f21-7b19a909e309,63735,CC-BY-NC,The Road Lab,Vulpes vulpes,"(Linnaeus, 1758)",,Red Fox,NHMSYS0000080188,species,present,2020-07-14,14,07,2020,,,,,,ST7897457881,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,ST,ST75,ST75Y,ST7857,United Kingdom,England,dead,E37000037,West of England,-2.3031000000000006,51.319642
4a18e339-7457-4c9b-ab0e-1e9fd81f9fbc,89551,CC-BY-NC,The Road Lab,Cervidae,"Goldfuss, 1820",,Indet. Deer,NHMSYS0000376180,family,present,2020-02-25,25,02,2020,,,,,,ST4799561521,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,,ST,ST46,ST46Q,ST4761,United Kingdom,England,dead,E37000037,West of England,-2.748141,51.350374
7b8e70d1-5e32-4104-a735-0f11b9eaf021,13396,CC-BY-NC,The Road Lab,Rattus norvegicus,"(Berkenhout, 1769)",,Brown Rat,NHMSYS0000080212,species,present,2020-03-23,23,03,2020,,,,,,ST4159370348,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,ST,ST47,ST47A,ST4170,United Kingdom,England,dead,E37000037,West of England,-2.841514,51.42911200000001
48fe0b78-1417-4f83-b38e-9a1f97221d86,89552,CC-BY-NC,The Road Lab,Cervidae,"Goldfuss, 1820",,Indet. Deer,NHMSYS0000376180,family,present,2020-02-25,25,02,2020,,,,,,ST4799561521,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,,ST,ST46,ST46Q,ST4761,United Kingdom,England,dead,E37000037,West of England,-2.748141,51.350374
7af00c31-932d-4986-aeea-952d60f08427,59333,CC-BY-NC,The Road Lab,Oryctolagus cuniculus,"(Linnaeus, 1758)",,European Rabbit,NHMSYS0000080219,species,present,2020-03-30,30,03,2020,,,,,,ST6403670995,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,ST,ST67,ST67K,ST6470,United Kingdom,England,dead,E37000037,West of England,-2.5187790000000003,51.436803
98009655-b2b1-46e7-af07-c2f6134d9b0f,61702,CC-BY-NC,The Road Lab,Corvus corone,"Linnaeus, 1758",,Carrion Crow,NHMSYS0000530315,species,present,2020-05-27,27,05,2020,,,,,,ST6802491205,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,ST,ST69,ST69V,ST6891,United Kingdom,England,dead,E37000037,West of England,-2.46325,51.618753
8da87d60-3c8e-4875-800e-c85b987cfffc,8819,CC-BY-NC,The Road Lab,Laridae,,,Gulls,NBNSYS0000160274,family,present,2020-07-01,01,07,2020,,,,,,ST6182483708,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Charadriiformes,Laridae,,ST,ST68,ST68B,ST6183,United Kingdom,England,dead,E37000037,West of England,-2.5519790000000007,51.55096100000001
790b654b-c47b-4820-8668-a3b296bfcd83,58209,CC-BY-NC,The Road Lab,Meles meles,"(Linnaeus, 1758)",,Eurasian Badger,NHMSYS0000080191,species,present,2020-03-05,05,03,2020,,,,,,ST5170,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,ST,ST57,ST57A,ST5170,United Kingdom,England,dead,E37000037,West of England,-2.7,51.43000000000001
8cc8d698-52ef-4058-9de1-89829840b7a4,63092,CC-BY-NC,The Road Lab,Meles meles,"(Linnaeus, 1758)",,Eurasian Badger,NHMSYS0000080191,species,present,2020-07-25,25,07,2020,,,,,,ST4256,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,ST,ST45,ST45I,ST4256,United Kingdom,England,dead,E37000037,West of England,-2.83,51.31
76248821-dfb9-47a4-9cce-f0c7258778d7,74925,CC-BY-NC,The Road Lab,Meles meles,"(Linnaeus, 1758)",,Eurasian Badger,NHMSYS0000080191,species,present,2020-03-07,07,03,2020,,,,,,ST7581,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,ST,ST78,ST78K,ST7581,United Kingdom,England,dead,E37000037,West of England,-2.3500000000000005,51.53
75f0ab2c-9ac7-43bc-b127-9280a3ccd54b,35167,CC-BY-NC,The Road Lab,Meles meles,"(Linnaeus, 1758)",,Eurasian Badger,NHMSYS0000080191,species,present,2020-03-25,25,03,2020,,,,,,ST6572,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,ST,ST67,ST67L,ST6572,United Kingdom,England,dead,E37000037,West of England,-2.49,51.45
77a82ef7-8968-4b77-80aa-d1bc89ba5b87,76864,CC-BY-NC,The Road Lab,Erinaceus europaeus,"Linnaeus, 1758",,West European Hedgehog,NBNSYS0000005078,species,present,2020-06-07,07,06,2020,,,,,,ST7783673968,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Insectivora,Erinaceidae,Erinaceus,ST,ST77,ST77R,ST7773,United Kingdom,England,dead,E37000037,West of England,-2.32044,51.464245
943ccbd3-060f-4ced-b20a-fcb029d69036,39721,CC-BY-NC,The Road Lab,Sciurus carolinensis,"Gmelin, 1788",,Eastern Grey Squirrel,NHMSYS0000332764,species,present,2020-05-19,19,05,2020,,,,,,ST5381558669,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,ST,ST55,ST55J,ST5358,United Kingdom,England,dead,E37000037,West of England,-2.6642050000000004,51.325236
75e61448-9381-4240-8ccd-c70d10452a7b,89578,CC-BY-NC,The Road Lab,Vulpes vulpes,"(Linnaeus, 1758)",,Red Fox,NHMSYS0000080188,species,present,2020-03-01,01,03,2020,,,,,,ST5465767923,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,ST,ST56,ST56N,ST5467,United Kingdom,England,dead,E37000037,West of England,-2.6533060000000006,51.408507
449f4902-408e-4d57-95e1-56314af55df1,74088,CC-BY-NC,The Road Lab,Vulpes vulpes,"(Linnaeus, 1758)",,Red Fox,NHMSYS0000080188,species,present,2020-02-12,12,02,2020,,,,,,ST7628773485,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,ST,ST77,ST77R,ST7673,United Kingdom,England,dead,E37000037,West of England,-2.342704,51.459839
7699f54a-a48f-4e33-bd28-b0a5abb09262,28766,CC-BY-NC,The Road Lab,Vulpes vulpes,"(Linnaeus, 1758)",,Red Fox,NHMSYS0000080188,species,present,2020-06-03,03,06,2020,,,,,,ST5683357932,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,ST,ST55,ST55T,ST5657,United Kingdom,England,dead,E37000037,West of England,-2.6208060000000004,51.318847
417a8de6-ace1-44e9-a0aa-abb90b8e5b16,58103,CC-BY-NC,The Road Lab,Cyanistes caeruleus,"(Linnaeus, 1758)",,Blue Tit,NHMSYS0001688296,species,present,2020-02-20,20,02,2020,,,,,,ST5886276519,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Passeriformes,Paridae,Cyanistes,ST,ST57,ST57Y,ST5876,United Kingdom,England,dead,E37000037,West of England,-2.593854,51.486116
74b3395e-948c-4c65-8002-721e29e30846,83738,CC-BY-NC,The Road Lab,Pica pica,"(Linnaeus, 1758)",,Magpie,NHMSYS0000530761,species,present,2020-06-12,12,06,2020,,,,,,ST6739489792,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,ST,ST68,ST68U,ST6789,United Kingdom,England,dead,E37000037,West of England,-2.4722169999999997,51.606013
8c8b1af0-6de6-4ed8-80c9-6a54099033b1,67586,CC-BY-NC,The Road Lab,Erinaceus europaeus,"Linnaeus, 1758",,West European Hedgehog,NBNSYS0000005078,species,present,2020-08-18,18,08,2020,,,,,,ST4681162488,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Insectivora,Erinaceidae,Erinaceus,ST,ST46,ST46R,ST4662,United Kingdom,England,dead,E37000037,West of England,-2.7652849999999995,51.358959
68464a07-3240-4365-bca2-1e0f9ce85132,37505,CC-BY-NC,The Road Lab,Erinaceus europaeus,"Linnaeus, 1758",,West European Hedgehog,NBNSYS0000005078,species,present,2020-04-12,12,04,2020,,,,,,ST5609361603,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Insectivora,Erinaceidae,Erinaceus,ST,ST56,ST56Q,ST5661,United Kingdom,England,dead,E37000037,West of England,-2.631878,51.351797
3d15e848-2b1d-4beb-a098-1fa00cb6ccf1,38600,CC-BY-NC,The Road Lab,Lutra lutra,"(Linnaeus, 1758)",,Eurasian Otter,NBNSYS0000005133,species,present,2020-02-14,14,02,2020,,,,,,ST4160,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,ST,ST46,ST46A,ST4160,United Kingdom,England,dead,E37000037,West of England,-2.8399999999999994,51.339999999999996
703b9fd6-cd34-448f-9057-90ec5b3c0717,62472,CC-BY-NC,The Road Lab,Sciurus carolinensis,"Gmelin, 1788",,Eastern Grey Squirrel,NHMSYS0000332764,species,present,2020-06-10,10,06,2020,,,,,,ST6046673740,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,ST,ST67,ST67B,ST6073,United Kingdom,England,dead,E37000037,West of England,-2.570443,51.46124400000001
6fd381c8-780b-4ad2-98ce-68b7aa4a1ad1,74916,CC-BY-NC,The Road Lab,Anas platyrhynchos,"Linnaeus, 1758",,Mallard,NBNSYS0000000007,species,present,2020-03-07,07,03,2020,,,,,,ST7849557943,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,ST,ST75,ST75Y,ST7857,United Kingdom,England,dead,E37000037,West of England,-2.309977,51.320182
6fadbafd-9c45-4579-bfe8-a1bdcb4bf686,74917,CC-BY-NC,The Road Lab,Meles meles,"(Linnaeus, 1758)",,Eurasian Badger,NHMSYS0000080191,species,present,2020-03-07,07,03,2020,,,,,,ST7858,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,ST,ST75,ST75Z,ST7858,United Kingdom,England,dead,E37000037,West of England,-2.31,51.33
8b8e4873-c375-4391-9774-9e2ac6b2a69d,25432,CC-BY-NC,The Road Lab,Rattus norvegicus,"(Berkenhout, 1769)",,Brown Rat,NHMSYS0000080212,species,present,2020-05-06,06,05,2020,,,,,,ST6458479727,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,ST,ST67,ST67P,ST6479,United Kingdom,England,dead,E37000037,West of England,-2.511774,51.515348
6eff2697-012e-48e9-8757-dbcfa3195416,83938,CC-BY-NC,The Road Lab,Coloeus monedula,"(Linnaeus, 1758)",,Jackdaw,NHMSYS0021178877,species,present,2020-06-15,15,06,2020,,,,,,ST7729279211,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Aves,Passeriformes,Corvidae,Coloeus,ST,ST77,ST77U,ST7779,United Kingdom,England,dead,E37000037,West of England,-2.328609,51.511365
8a485515-e506-443f-8f14-388d446af355,97193,CC-BY-NC,The Road Lab,Vulpes vulpes,"(Linnaeus, 1758)",,Red Fox,NHMSYS0000080188,species,present,2020-08-03,03,08,2020,,,,,,ST5226269258,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,ST,ST56,ST56J,ST5269,United Kingdom,England,dead,E37000037,West of England,-2.687917,51.420313
6df1c8ad-5fe2-44fb-b6fb-771e00a1658a,19252,CC-BY-NC,The Road Lab,Meles meles,"(Linnaeus, 1758)",,Eurasian Badger,NHMSYS0000080191,species,present,2020-03-22,22,03,2020,,,,,,ST4772,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,ST,ST47,ST47R,ST4772,United Kingdom,England,dead,E37000037,West of England,-2.75,51.45
89fe8526-6fac-4015-89f0-800836ffd3f4,39779,CC-BY-NC,The Road Lab,Cervidae,"Goldfuss, 1820",,Indet. Deer,NHMSYS0000376180,family,present,2020-05-10,10,05,2020,,,,,,ST5594161125,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,,ST,ST56,ST56K,ST5561,United Kingdom,England,dead,E37000037,West of England,-2.634001,51.347487
3517dde0-01e3-44c1-82ea-a5472f0d3e18,39022,CC-BY-NC,The Road Lab,Lutra lutra,"(Linnaeus, 1758)",,Eurasian Otter,NBNSYS0000005133,species,present,2020-02-02,02,02,2020,,,,,,ST4975,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,ST,ST47,ST47X,ST4975,United Kingdom,England,dead,E37000037,West of England,-2.7299999999999995,51.48
6c7c9ca5-2a5c-4f26-958a-6cb5915ff7c9,75380,CC-BY-NC,The Road Lab,Meles meles,"(Linnaeus, 1758)",,Eurasian Badger,NHMSYS0000080191,species,present,2020-03-16,16,03,2020,,,,,,ST7858,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,ST,ST75,ST75Z,ST7858,United Kingdom,England,dead,E37000037,West of England,-2.31,51.33
89348eba-24dc-4f85-93af-b8be101d98b3,42977,CC-BY-NC,The Road Lab,Meles meles,"(Linnaeus, 1758)",,Eurasian Badger,NHMSYS0000080191,species,present,2020-05-21,21,05,2020,,,,,,ST7464,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,ST,ST76,ST76M,ST7464,United Kingdom,England,dead,E37000037,West of England,-2.36,51.38
690fd827-7673-4d1c-95ca-7faf816ca574,78393,CC-BY-NC,The Road Lab,Erinaceus europaeus,"Linnaeus, 1758",,West European Hedgehog,NBNSYS0000005078,species,present,2020-06-27,27,06,2020,,,,,,ST7515456905,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Insectivora,Erinaceidae,Erinaceus,ST,ST75,ST75N,ST7556,United Kingdom,England,dead,E37000037,West of England,-2.357846,51.310712
